rating	name	latitude	longitude	city
5.0	New York Local Tours	40.7143593	-74.0026169	New York
4.5	Radio City Music Hall	40.7599766	-73.9799747	New York
2.5	Metropolitan Museum of Art - Cafeteria	40.7794189	-73.9634171	New York
4.5	Ajna Dance	40.753922	-73.992583	Manhattan
4.5	The Paterson Museum	40.9137153625488	-74.1792068481445	Paterson
4.5	Belvedere Castle	40.7794284268306	-73.9690482616425	New York
4.0	Frying Pan	40.7521174043978	-74.0090024471283	New York
4.5	New York Stock Exchange	40.70714	-74.0108599	New York
4.5	Schomburg Center for Research in Black Culture	40.81467502	-73.94059204	New York
4.5	Sean Kelly	40.75624	-73.9981292	New York
5.0	Susan Teller Gallery	40.724247	-73.9975662	New York
5.0	Crozier Fine Arts	40.74642	-74.00669	New York
5.0	NJ Naval Museum	40.8803596	-74.0413361	Hackensack
5.0	Sams Art & Framing	40.7538414	-73.8181	Flushing
5.0	Maritime Museum	40.809262	-73.8011614	Bronx
5.0	Fisher Landau Center For Art	40.75348	-73.93308	Long Island City
5.0	Brooklyn Conservatory of Music	40.67594	-73.9746399	Brooklyn
3.5	Central Park Zoo	40.767843246745	-73.971849728531	New York
3.5	Lower East Side History Project Tours	40.72553	-73.99787	New York
3.5	The Kitano Hotel	40.7495695	-73.9798404	New York
4.5	Clover's Fine Art Gallery	40.68772	-73.98759	Brooklyn
5.0	Kate Werble Gallery	40.72677	-74.00812	New York
4.5	Jack Shainman Gallery	40.7462265	-74.0062341	New York
1.5	E-World Travel & Tours	40.7157	-73.99663	New York
4.0	Union League Club	40.7493401	-73.981163	New York
4.0	Taglialatella Galleries	40.74825	-74.00399	New York
4.0	Bruce Silverstein Gallery	40.7494392	-74.0059204	New York
4.0	La Belle Epoque Vintage Posters & Framing	40.7382166	-74.0023472	New York
3.5	Gene Frankel Theatre	40.7265701	-73.9937286	New York
5.0	Gotham SideWalks	40.676440540742	-73.9938489525147	New York City
5.0	Claire's Creative Adventures	40.7758446	-73.9584351	Manhattan
4.0	Nitsch Carolina Contemporary Art	40.72462	-74.00087	New York
5.0	Options for College	40.743	-73.9898376	New York
5.0	Boroughs of the Dead Walking Tours	40.6582432695142	-73.9888000488281	Brooklyn
2.0	New Tours	40.576889	-73.9634171	Brooklyn
5.0	Tambaran Gallery	40.7787209	-73.9614716	New York
5.0	Conference House	40.5028049	-74.2525727	Staten Island
4.0	New York Academy of Art	40.71846	-74.0059	New York
4.0	Nassau County Museum of Art	40.8075316	-73.6350842	Roslyn Harbor
4.5	New York Studio School of Drawing, Painting & Sculpture	40.7325774	-73.9973274	New York
5.0	Context Tour New York	40.74052	-73.98627	New York
5.0	Loop of the Loom	40.7792121	-73.9522703	New York
1.5	L & L Travel	40.71687	-73.9951899	New York
5.0	Sprout by Design	40.7815	-73.96597	Manhattan
5.0	Small Editions	40.6855	-74.00526	Brooklyn
4.5	Ricco Maresca Gallery	40.7466316	-74.0068893	New York
4.5	BRIC House	40.6883399	-73.97914	Brooklyn
4.0	Openhouse Gallery	40.7216	-73.99668	New York
5.0	The FLAG Art Foundation	40.74964	-74.00443	New York
4.5	Rockefeller Center	40.7590151633732	-73.979138565745	New York
3.0	Central Park Bike Ride	40.76537	-73.97731	Manhattan
4.5	AFA	40.7222257	-74.0014669	New York
4.5	The New York Academy of Medicine	40.7920456	-73.9529343	New York
5.0	Deitch Projects	40.7220299	-74.00255	New York
4.5	Eastern Parkway	40.6694141131366	-73.9423545275391	Brooklyn
4.5	J M C Custom Framing	40.761261	-73.9901886	New York
4.0	Steuben House	40.9136585158438	-74.0306478738785	River Edge
5.0	Michelson Studio	40.73612	-74.0095599	Manhattan
4.5	Apollo Theater	40.80991	-73.95013	New York
4.5	New York Art Tours	40.750133	-73.997006	Manhattan
4.0	Chinatown	40.7162464	-73.9961421	New York
4.0	Gagosian	40.7746799	-73.96352	New York
4.5	Argosy Book Store	40.76239	-73.96916	New York
5.0	Dalva Brothers	40.7749214	-73.9626312	New York
3.5	The Vanderbilt	40.68002	-73.968505	Brooklyn
4.5	Grover Cleveland Birthplace Historic Site	40.8368874	-74.2720642	Caldwell
3.5	Concert Ticket Agency	40.7658430865321	-73.9875619682617	New York
5.0	The Painted Cloud	40.70885	-73.95787	Brooklyn
4.0	Art For Eternity	40.774629	-73.953431	New York
5.0	Garretson Forge and Farm	40.9236546	-74.1305126	Fair Lawn
5.0	Custom NYC Tours	40.6468318081005	-73.9631005910767	Brooklyn
5.0	Speyer Hall Theater @University Settlement	40.720648	-73.9906829	New York
4.0	Long Island Children's Museum	40.7279097	-73.6018478	Garden City
3.5	Holiday Inn Manhattan-Financial District	40.7082596	-74.0140991	New York
5.0	Inn New York City	40.77883	-73.98455	New York
4.0	Science Museum of Long Island	40.81493	-73.702512	Manhasset
4.0	sepiaEYE	40.7512205	-74.0043906	Manhattan
4.0	On Location Tours	40.754996	-73.993461	New York
4.0	Staten Island Botanical Garden	40.6450423	-74.1021156	Staten Island
5.0	Sasha Graham Tarot Diva	40.745815	-73.982968	New York
