rating	name	latitude	longitude	city
4.0	Kopi Kopi	40.72941	-73.99823	New York
3.5	Think Coffee	40.739551	-74.003078	New York
4.0	Cafe Noi Espresso Bar	40.7826691	-73.9784622	New York
4.0	Van Leeuwen	40.6866951	-73.9900742	Brooklyn
4.0	Brooklyn Diamond Coffee	40.75746	-73.96747	Manhattan
4.0	Mudpark	40.7232326101973	-73.9886693969846	New York
4.0	Red Pipe Cafe	40.7193307280619	-73.8427593914795	Forest Hills
4.0	The Good Batch	40.68254	-73.96331	Brooklyn
3.5	Wayside	40.7321736838167	-73.9883893509763	New York
4.0	MatchaBar	40.74013	-74.00151	New York
4.5	Molasses Books	40.700569	-73.923696	Brooklyn
4.0	Padoca Bakery	40.7654836	-73.9581354	New York
4.0	Oren's Daily Roast	40.7752048	-73.9589079	New York
4.5	Bosie Bakery	40.7929217833807	-73.9403925772982	New York
4.0	Gelato Ti Amo	40.7098966	-74.0090997	New York
3.5	Aroma Espresso Bar	40.75081	-73.97354	New York
3.5	Cafe Zaiya	40.7537290614827	-73.9849401655457	New York
4.0	Paris Baguette	40.6910452600365	-73.9915985693088	Brooklyn
3.5	The Cafe Grind	40.7563094	-73.9981862	New York
3.5	Milk Bar	40.67789	-73.96899	Brooklyn
4.5	Trans Am Cafe	40.6970014	-73.9062773	Ridgewood
4.0	Cafe Zaiya	40.728642	-73.9903589	New York
4.0	Juan Valdez Cafe	40.760586	-73.968698	New York
5.0	Ch?teau le Woof	40.7702596	-73.9305902	Astoria
4.5	Kuro Kuma Espresso & Coffee	40.814009	-73.959908	New York
3.5	Konditori	40.6772395	-73.9800557	Brooklyn
4.0	Oren's Daily Roast	40.7306091	-73.995053	New York
4.5	The Doughnut Project	40.73126	-74.00361	New York
3.5	Caf¨¦ Grumpy	40.66528	-73.98275	Brooklyn
4.0	Colson Patisserie	40.66783	-73.9839	Brooklyn
3.5	Swallow	40.705349	-73.933609	Brooklyn
4.5	DavidsTea	40.73162	-74.00312	New York
3.5	Kos Kaffe Roasting House	40.674670403927	-73.98147797301	Brooklyn
3.5	Maison Kayser	40.7400284	-73.9897079	New York
4.0	La Toulousaine	40.8008484672586	-73.965550661087	New York
4.5	Early	40.732151	-73.9548187	Brooklyn
4.0	Joe Coffee	40.8102539717584	-73.96196460665	New York
3.5	Piccolo Cafe	40.749964	-73.981729	New York
3.5	Milk & Pull	40.702156	-73.919386	Brooklyn
3.5	Think Coffee Bowery	40.72542	-73.99255	New York
3.5	Bittersweet	40.689498	-73.9725219	Brooklyn
3.5	Cake Shop	40.72084	-73.98785	New York
4.5	Coffee Pot	40.77534	-73.91378	Astoria
4.5	Lion's Milk	40.7159199	-73.9558	Brooklyn
4.0	Blue Bottle Coffee	40.742800808241	-74.0074897501845	New York
3.5	The Bean	40.733022	-73.990978	New York
4.0	Physical GraffiTea	40.727188	-73.984927	New York
4.5	Triple Shot World Atlas Cafe	40.72008	-73.98468	New York
3.0	Lower East Side Coffee Shop	40.7303517	-73.9805883	New York
4.0	Cup	40.7078209	-73.9402084	Brooklyn
